date,site_id,client_id,item_id,day_type,effective_headcount,shift,qty_drawn
2025-09-16,North_01,CLIENT-004,ITM-03,Weekday,35,A,3.0
2025-10-07,Central_01,CLIENT-024,ITM-02,Weekday,118,A,1.0
2025-01-16,North_02,CLIENT-008,ITM-09,Weekday,66,A,1.0
2025-03-30,North_02,CLIENT-011,ITM-10,Weekday,66,A,1.0
2025-06-28,Central_01,CLIENT-020,ITM-02,Weekday,24,A,0.5
2025-01-02,Central_01,CLIENT-024,ITM-09,Weekday,128,A,1.0
2025-05-07,Central_01,CLIENT-024,ITM-01,Weekday,134,A,9.0
2025-04-03,North_01,CLIENT-003,ITM-01,Weekday,81,A,5.0
2025-11-02,North_01,CLIENT-001,ITM-03,Weekend,6,A,1.0
2025-12-09,North_01,CLIENT-003,ITM-02,Weekday,72,A,0.5
2025-12-01,Central_01,CLIENT-024,ITM-01,Weekday,133,A,8.0
2025-03-11,South_01,CLIENT-017,ITM-09,Weekday,98,A,1.0
2025-11-11,Central_01,CLIENT-021,ITM-03,Weekday,69,A,5.0
2025-10-23,East_01,CLIENT-026,ITM-02,Weekday,26,A,0.5
2025-03-19,East_01,CLIENT-028,ITM-01,Weekday,27,A,1.0
2025-10-16,North_02,CLIENT-010,ITM-03,Weekday,117,A,10.0
2025-04-03,Central_01,CLIENT-024,ITM-09,Weekday,138,A,1.0
2025-10-03,South_01,CLIENT-014,ITM-05,Weekday,112,A,1.0
2025-12-22,North_01,CLIENT-001,ITM-10,Weekday,72,A,1.0
2025-11-24,North_02,CLIENT-010,ITM-01,Weekday,121,A,6.0
2025-03-03,East_01,CLIENT-032,ITM-03,Weekday,27,A,3.0
2025-02-11,North_02,CLIENT-012,ITM-02,Weekday,91,A,1.0
2025-11-21,South_01,CLIENT-016,ITM-10,Weekday,62,A,1.0
2025-04-05,North_01,CLIENT-005,ITM-03,Weekend,7,A,1.0
2025-04-27,North_01,CLIENT-003,ITM-03,Weekend,6,A,1.0
2025-03-26,East_01,CLIENT-030,ITM-03,Weekday,116,A,13.0
2025-07-24,North_01,CLIENT-002,ITM-02,Weekday,113,A,1.0
2025-02-18,North_01,CLIENT-006,ITM-01,Weekday,96,A,5.0
2025-12-17,North_02,CLIENT-010,ITM-08,Weekday,122,A,1.0
2025-09-16,North_02,CLIENT-011,ITM-01,Weekday,81,A,5.0
2025-07-25,East_01,CLIENT-028,ITM-01,Weekday,37,A,2.0
2025-01-11,North_01,CLIENT-006,ITM-03,Weekend,7,A,1.0
2025-10-29,North_02,CLIENT-012,ITM-10,Weekday,81,A,1.0
2025-09-15,South_01,CLIENT-018,ITM-07,Weekday,107,A,1.0
2025-05-15,Central_01,CLIENT-025,ITM-04,Weekday,22,A,1.0
2025-12-03,East_01,CLIENT-029,ITM-03,Weekday,19,A,2.0
2025-08-06,South_01,CLIENT-015,ITM-10,Weekday,133,A,1.0
2025-01-08,South_01,CLIENT-018,ITM-09,Weekday,103,A,1.0
2025-01-31,South_01,CLIENT-015,ITM-02,Weekday,124,A,1.0
2025-01-26,North_01,CLIENT-006,ITM-01,Republic Day,15,A,1.0
2025-01-01,East_01,CLIENT-028,ITM-01,Weekday,26,A,1.0
2025-11-06,North_01,CLIENT-003,ITM-04,Weekday,74,A,1.0
2025-06-09,North_01,CLIENT-006,ITM-01,Weekday,90,A,5.0
2025-07-29,North_01,CLIENT-004,ITM-02,Weekday,38,A,0.5
2025-12-06,North_02,CLIENT-012,ITM-10,Weekday,83,A,1.0
2025-04-01,Central_01,CLIENT-023,ITM-03,Weekday,33,A,4.0
2025-05-21,North_02,CLIENT-011,ITM-01,Weekday,75,A,4.0
2025-05-29,East_01,CLIENT-032,ITM-01,Weekday,26,A,1.0
2025-07-27,North_02,CLIENT-010,ITM-03,Weekend,14,A,1.0
2025-06-18,North_02,CLIENT-012,ITM-02,Weekday,91,B,0.5
2025-11-24,North_01,CLIENT-003,ITM-02,Weekday,79,A,1.0
2025-09-30,North_02,CLIENT-008,ITM-03,Weekday,84,A,8.0
2025-08-28,South_01,CLIENT-017,ITM-02,Weekday,110,A,1.0
2025-11-19,North_02,CLIENT-008,ITM-03,Weekday,86,A,9.0
2025-08-10,South_01,CLIENT-016,ITM-03,Weekend,8,A,1.0
2025-11-04,North_02,CLIENT-010,ITM-02,Weekday,114,A,1.0
2025-09-29,South_01,CLIENT-016,ITM-03,Weekday,70,A,7.0
2025-09-12,North_01,CLIENT-004,ITM-01,Weekday,37,A,2.0
2025-12-19,East_01,CLIENT-028,ITM-03,Weekday,42,A,4.0
2025-06-19,Central_01,CLIENT-022,ITM-02,Weekday,41,A,0.5
2025-06-05,South_01,CLIENT-015,ITM-10,Weekday,131,A,2.0
2025-03-25,North_01,CLIENT-005,ITM-01,Weekday,83,A,5.0
2025-01-24,North_02,CLIENT-011,ITM-01,Weekday,74,A,3.0
2025-04-04,South_01,CLIENT-018,ITM-02,Weekday,100,A,1.0
2025-10-16,South_01,CLIENT-017,ITM-01,Weekday,107,A,5.0
2025-12-04,East_01,CLIENT-030,ITM-02,Weekday,107,A,1.0
2025-06-01,Central_01,CLIENT-024,ITM-01,Weekend,18,A,1.0
2025-03-04,South_01,CLIENT-015,ITM-02,Weekday,126,A,1.0
2025-11-13,North_02,CLIENT-012,ITM-02,Weekday,84,A,1.0
2025-08-11,North_01,CLIENT-003,ITM-10,Weekday,73,A,1.0
2025-07-15,South_01,CLIENT-014,ITM-10,Weekday,110,A,1.0
2025-12-27,South_01,CLIENT-017,ITM-01,Weekend,10,A,1.0
2025-09-01,East_01,CLIENT-027,ITM-02,Weekday,38,A,0.5
2025-03-19,East_01,CLIENT-032,ITM-01,Weekday,28,A,2.0
2025-09-20,North_02,CLIENT-012,ITM-01,Weekday,82,A,5.0
2025-12-20,South_01,CLIENT-014,ITM-01,Weekend,14,A,1.0
2025-01-03,East_01,CLIENT-027,ITM-09,Weekday,23,A,1.0
2025-11-05,South_01,CLIENT-019,ITM-03,Weekday,103,A,9.0
2025-03-23,South_01,CLIENT-016,ITM-01,Weekend,9,A,1.0
2025-04-19,Central_01,CLIENT-022,ITM-03,Weekday,32,A,3.0
2025-05-20,North_02,CLIENT-011,ITM-03,Weekday,69,A,8.0
2025-03-27,East_01,CLIENT-027,ITM-03,Weekday,38,A,4.0
2025-07-11,Central_01,CLIENT-021,ITM-01,Weekday,73,A,4.0
2025-08-20,Central_01,CLIENT-025,ITM-03,Weekday,23,A,2.0
2025-03-27,North_01,CLIENT-006,ITM-03,Weekday,103,A,11.0
2025-10-22,South_01,CLIENT-014,ITM-02,Weekday,119,A,1.0
2025-06-04,South_01,CLIENT-019,ITM-09,Weekday,112,A,1.0
2025-01-12,East_01,CLIENT-030,ITM-03,Weekend,14,A,2.0
2025-11-17,South_01,CLIENT-015,ITM-01,Weekday,139,A,9.0
2025-10-27,Central_01,CLIENT-022,ITM-01,Weekday,40,A,2.0
2025-03-30,South_01,CLIENT-015,ITM-10,Weekday,135,A,1.0
2025-02-16,South_01,CLIENT-015,ITM-06,Weekday,124,A,1.0
2025-05-16,North_01,CLIENT-003,ITM-01,Weekday,80,A,5.0
2025-07-29,South_01,CLIENT-017,ITM-02,Weekday,115,A,1.0
2025-02-21,East_01,CLIENT-027,ITM-03,Weekday,23,A,2.0
2025-09-09,South_01,CLIENT-015,ITM-02,Weekday,118,A,1.5
2025-09-22,North_02,CLIENT-011,ITM-10,Weekday,72,A,1.0
2025-04-30,South_01,CLIENT-017,ITM-02,Weekday,86,A,1.0
2025-10-17,Central_01,CLIENT-020,ITM-03,Weekday,25,A,3.0
2025-12-03,East_01,CLIENT-027,ITM-03,Weekday,35,A,3.0
2025-01-18,North_01,CLIENT-003,ITM-10,Weekday,83,A,1.0
2025-11-17,East_01,CLIENT-032,ITM-01,Weekday,31,A,2.0
2025-03-10,North_02,CLIENT-012,ITM-09,Weekday,88,A,1.0
2025-06-07,North_02,CLIENT-012,ITM-02,Weekday,78,A,0.5
2025-11-14,East_01,CLIENT-032,ITM-01,Weekday,28,A,2.0
2025-03-18,North_02,CLIENT-011,ITM-10,Weekday,71,A,1.0
2025-08-22,Central_01,CLIENT-024,ITM-01,Weekday,135,A,8.0
2025-02-03,North_02,CLIENT-007,ITM-02,Weekday,92,A,0.5
2025-08-30,Central_01,CLIENT-020,ITM-01,Weekday,22,A,1.0
2025-11-07,South_01,CLIENT-019,ITM-02,Weekday,98,A,1.0
2025-12-13,North_01,CLIENT-003,ITM-02,Weekday,82,B,0.5
2025-03-03,North_01,CLIENT-004,ITM-04,Weekday,29,A,1.0
2025-03-31,South_01,CLIENT-016,ITM-05,Weekday,73,A,9.2
2025-07-18,North_02,CLIENT-012,ITM-03,Weekday,83,A,9.0
2025-10-17,North_02,CLIENT-010,ITM-10,Weekday,124,A,1.0
2025-07-02,North_01,CLIENT-005,ITM-10,Weekday,83,A,1.0
2025-01-20,South_01,CLIENT-019,ITM-01,Weekday,107,A,8.0
2025-08-19,North_01,CLIENT-005,ITM-09,Weekday,85,A,1.0
2025-07-11,North_01,CLIENT-005,ITM-01,Weekday,87,A,5.0
2025-05-12,East_01,CLIENT-030,ITM-09,Weekday,115,A,1.0
2025-08-30,North_02,CLIENT-010,ITM-09,Weekday,121,A,
2025-04-05,Central_01,CLIENT-024,ITM-01,Weekend,13,A,1.0
2025-05-09,South_01,CLIENT-016,ITM-01,Weekday,77,B,1.0
2025-08-01,North_02,CLIENT-009,ITM-01,Weekday,19,A,1.0
2025-04-10,South_01,CLIENT-014,ITM-03,Weekday,112,A,10.0
2025-08-09,South_01,CLIENT-016,ITM-03,Weekend,10,A,1.0
2025-09-27,Central_01,CLIENT-022,ITM-02,Weekday,42,A,0.5
2025-10-09,North_01,CLIENT-001,ITM-04,Weekday,70,A,1.0
2025-06-08,North_02,CLIENT-010,ITM-03,Weekend,6,A,1.0
2025-11-07,North_01,CLIENT-003,ITM-10,Weekday,73,A,1.0
2025-03-13,North_01,CLIENT-006,ITM-10,Weekday,103,A,1.0
2025-05-24,North_02,CLIENT-012,ITM-10,Weekday,86,A,1.0
2025-01-30,East_01,CLIENT-027,ITM-01,Weekday,25,A,1.0
2025-03-27,North_02,CLIENT-007,ITM-03,Weekday,91,B,2.0
2025-12-31,North_02,CLIENT-008,ITM-01,Weekday,87,A,5.0
2025-03-04,North_02,CLIENT-010,ITM-01,Weekday,113,A,6.0
2025-03-13,North_02,CLIENT-008,ITM-09,Weekday,75,A,1.0
2025-10-09,East_01,CLIENT-027,ITM-01,Weekday,37,A,2.0
2025-11-17,East_01,CLIENT-030,ITM-09,Weekday,112,A,1.0
2025-12-20,North_02,CLIENT-010,ITM-10,Weekday,128,A,1.0
2025-11-25,North_01,CLIENT-001,ITM-02,Weekday,74,A,0.5
2025-04-13,South_01,CLIENT-016,ITM-01,Weekend,9,A,1.0
2025-03-19,North_02,CLIENT-011,ITM-09,Weekday,67,A,1.0
2025-04-15,North_02,CLIENT-008,ITM-10,Weekday,86,A,1.0
2025-09-23,North_01,CLIENT-005,ITM-02,Weekday,94,A,1.0
2025-12-05,North_02,CLIENT-011,ITM-02,Weekday,78,A,0.5
2025-11-02,South_01,CLIENT-015,ITM-02,Weekday,126,A,1.5
2025-09-28,South_01,CLIENT-016,ITM-01,Weekend,10,A,1.0
2025-11-12,North_01,CLIENT-004,ITM-03,Weekday,35,A,3.0
2025-04-23,North_02,CLIENT-011,ITM-03,Weekday,78,A,
2025-06-05,Central_01,CLIENT-022,ITM-03,Weekday,39,A,4.0
2025-07-30,North_02,CLIENT-008,ITM-10,Weekday,75,A,1.0
2025-09-05,North_01,CLIENT-005,ITM-04,Weekday,87,A,1.0
2025-03-20,North_02,CLIENT-007,ITM-07,Weekday,90,A,1.0
2025-12-14,South_01,CLIENT-016,ITM-03,Weekend,8,A,1.0
2025-08-26,North_01,CLIENT-004,ITM-02,Weekday,38,A,0.5
2025-05-26,East_01,CLIENT-030,ITM-09,Weekday,125,A,1.0
2025-05-06,North_01,CLIENT-002,ITM-10,Weekday,111,A,1.0
2025-05-22,North_02,CLIENT-009,ITM-03,Weekday,20,A,2.0
2025-09-15,East_01,CLIENT-030,ITM-02,Weekday,116,A,1.5
2025-01-29,North_02,CLIENT-007,ITM-10,Weekday,82,A,1.0
2025-02-03,East_01,CLIENT-032,ITM-03,Weekday,25,A,3.0
2025-10-26,North_02,CLIENT-011,ITM-02,Weekday,73,A,1.0
2025-08-25,Central_01,CLIENT-021,ITM-02,Weekday,75,A,1.0
2025-02-17,Central_01,CLIENT-021,ITM-03,Weekday,84,A,
2025-04-21,South_01,CLIENT-014,ITM-10,Weekday,117,A,1.0
2025-01-22,South_01,CLIENT-019,ITM-03,Weekday,106,A,10.0
2025-11-29,North_02,CLIENT-012,ITM-02,Weekday,90,A,1.0
2025-05-22,North_01,CLIENT-003,ITM-10,Weekday,81,A,1.0
2025-02-25,East_01,CLIENT-030,ITM-09,Weekday,123,A,1.0
2025-06-03,South_01,CLIENT-015,ITM-02,Weekday,139,A,1.5
2025-05-18,South_01,CLIENT-015,ITM-07,Weekday,139,A,1.0
2025-08-13,South_01,CLIENT-014,ITM-03,Weekday,103,A,11.0
2025-11-17,North_01,CLIENT-006,ITM-02,Weekday,95,A,1.0
2025-11-05,South_01,CLIENT-014,ITM-07,Weekday,115,A,1.0
2025-05-01,East_01,CLIENT-028,ITM-01,Weekday,24,A,1.0
2025-06-10,North_01,CLIENT-006,ITM-03,Weekday,89,A,7.0
2025-12-05,North_02,CLIENT-010,ITM-08,Weekday,115,A,1.0
2025-11-28,North_02,CLIENT-010,ITM-09,Weekday,125,A,1.0
2025-06-10,North_02,CLIENT-012,ITM-02,Weekday,86,A,1.0
2025-10-06,Central_01,CLIENT-020,ITM-03,Weekday,24,A,3.0
2025-09-16,East_01,CLIENT-030,ITM-04,Weekday,111,A,1.0
2025-07-18,South_01,CLIENT-014,ITM-03,Weekday,113,A,11.0
2025-10-29,North_02,CLIENT-011,ITM-10,Weekday,70,A,1.0
2025-05-29,South_01,CLIENT-018,ITM-02,Weekday,108,A,1.5
2025-10-22,South_01,CLIENT-015,ITM-09,Weekday,133,A,1.0
2025-09-19,South_01,CLIENT-019,ITM-02,Weekday,98,A,1.0
2025-02-08,North_02,CLIENT-010,ITM-01,Weekday,109,A,6.0
2025-11-27,Central_01,CLIENT-025,ITM-01,Weekday,36,A,2.0
2025-06-18,North_01,CLIENT-002,ITM-10,Weekday,114,A,1.0
2025-05-16,South_01,CLIENT-016,ITM-01,Weekday,74,A,4.0
2025-08-25,North_02,CLIENT-008,ITM-02,Weekday,80,A,1.0
2025-01-15,East_01,CLIENT-030,ITM-09,Weekday,122,A,1.0
2025-04-15,North_02,CLIENT-007,ITM-10,Weekday,92,A,1.0
2025-12-09,North_02,CLIENT-008,ITM-02,Weekday,78,A,0.5
2025-02-17,North_02,CLIENT-008,ITM-04,Weekday,67,A,1.0
2025-08-23,North_02,CLIENT-010,ITM-01,Weekday,107,A,6.0
2025-05-29,North_02,CLIENT-012,ITM-10,Weekday,86,A,1.0
2025-04-02,North_02,CLIENT-009,ITM-01,Weekday,20,A,1.0
2025-04-04,North_02,CLIENT-010,ITM-06,Weekday,116,A,1.0
2025-01-31,South_01,CLIENT-018,ITM-08,Weekday,109,A,1.0
2025-11-11,South_01,CLIENT-019,ITM-02,Weekday,95,A,1.0
2025-11-19,North_01,CLIENT-005,ITM-01,Weekday,89,A,5.0
2025-12-05,North_01,CLIENT-006,ITM-01,Weekday,90,A,5.0
2025-01-30,South_01,CLIENT-015,ITM-05,Weekday,118,A,1.0
2025-12-05,South_01,CLIENT-018,ITM-09,Weekday,107,A,1.0
2025-08-19,Central_01,CLIENT-021,ITM-08,Weekday,68,A,1.0
2025-08-12,South_01,CLIENT-014,ITM-08,Weekday,109,A,1.0
2025-11-26,South_01,CLIENT-015,ITM-09,Weekday,123,A,1.0
2025-06-01,North_01,CLIENT-002,ITM-03,Weekend,7,A,1.0
2025-02-20,North_02,CLIENT-007,ITM-03,Weekday,90,A,9.0
2025-04-07,North_01,CLIENT-001,ITM-10,Weekday,80,A,1.0
2025-12-20,North_01,CLIENT-001,ITM-10,Weekday,66,A,1.0
2025-06-12,North_02,CLIENT-010,ITM-02,Weekday,123,A,1.0
2025-06-05,Central_01,CLIENT-024,ITM-01,Weekday,132,A,8.0
2025-09-01,South_01,CLIENT-019,ITM-10,Weekday,100,A,1.0
2025-07-25,Central_01,CLIENT-021,ITM-06,Weekday,75,A,1.0
2025-05-20,South_01,CLIENT-017,ITM-10,Weekday,87,A,1.0
2025-05-16,East_01,CLIENT-026,ITM-01,Weekday,21,A,1.0
2025-03-24,South_01,CLIENT-018,ITM-01,Weekday,103,A,6.0
2025-11-20,East_01,CLIENT-032,ITM-03,Weekday,30,A,3.0
2025-01-22,South_01,CLIENT-019,ITM-08,Weekday,106,A,1.0
2025-05-06,North_02,CLIENT-008,ITM-02,Weekday,86,A,1.0
2025-09-22,East_01,CLIENT-030,ITM-03,Weekday,110,A,12.0
2025-05-06,North_02,CLIENT-010,ITM-02,Weekday,120,A,1.0
2025-01-14,North_01,CLIENT-006,ITM-08,Weekday,106,A,1.0
2025-07-23,North_01,CLIENT-006,ITM-10,Weekday,93,A,1.0
2025-08-30,North_01,CLIENT-001,ITM-01,Weekday,76,A,4.0
2025-05-23,North_01,CLIENT-001,ITM-01,Weekday,80,A,6.0
2025-10-31,North_02,CLIENT-011,ITM-03,Weekday,79,A,9.0
2025-08-14,South_01,CLIENT-016,ITM-03,Weekday,65,A,6.0
2025-07-26,North_02,CLIENT-010,ITM-10,Weekday,116,A,1.0
2025-06-11,Central_01,CLIENT-023,ITM-03,Weekday,30,A,3.0
2025-04-08,South_01,CLIENT-019,ITM-08,Weekday,102,A,1.0
2025-07-08,Central_01,CLIENT-023,ITM-01,Weekday,29,A,2.0
2025-11-20,North_02,CLIENT-007,ITM-02,Weekday,78,A,0.5
2025-11-28,East_01,CLIENT-029,ITM-03,Weekday,20,A,2.0
2025-01-22,Central_01,CLIENT-024,ITM-01,Weekday,121,A,6.0
2025-09-16,Central_01,CLIENT-020,ITM-03,Weekday,24,A,2.0
2025-06-19,North_02,CLIENT-011,ITM-03,Weekday,80,A,8.0
2025-03-05,East_01,CLIENT-030,ITM-10,Weekday,118,A,1.0
2025-04-27,South_01,CLIENT-015,ITM-05,Weekday,134,A,1.0
2025-07-04,East_01,CLIENT-030,ITM-02,Weekday,124,A,1.5
2025-07-09,North_01,CLIENT-003,ITM-03,Weekday,74,A,7.0
2025-12-18,South_01,CLIENT-016,ITM-03,Weekday,72,A,7.0
2025-09-17,North_02,CLIENT-011,ITM-01,Weekday,79,A,4.0
2025-04-16,North_01,CLIENT-006,ITM-07,Weekday,83,A,1.0
2025-02-02,North_02,CLIENT-011,ITM-09,Weekday,77,A,1.0
2025-03-12,South_01,CLIENT-019,ITM-03,Weekday,98,A,9.0
2025-07-28,North_02,CLIENT-010,ITM-01,Weekday,119,B,3.0
2025-05-29,Central_01,CLIENT-020,ITM-08,Weekday,22,A,1.0
2025-07-23,North_02,CLIENT-007,ITM-01,Weekday,70,A,4.0
2025-08-22,Central_01,CLIENT-025,ITM-03,Weekday,23,A,2.0
2025-08-28,South_01,CLIENT-018,ITM-01,Weekday,112,A,5.0
2025-03-02,North_01,CLIENT-001,ITM-03,Weekend,5,A,1.0
2025-03-25,South_01,CLIENT-014,ITM-02,Weekday,107,A,1.0
2025-11-12,Central_01,CLIENT-020,ITM-01,Weekday,26,A,1.0
2025-06-27,North_02,CLIENT-011,ITM-02,Weekday,75,A,1.0
2025-01-02,Central_01,CLIENT-024,ITM-02,Weekday,128,A,1.5
2025-12-15,East_01,CLIENT-029,ITM-09,Weekday,20,A,1.0
2025-09-01,East_01,CLIENT-026,ITM-01,Weekday,26,A,1.0
2025-07-02,South_01,CLIENT-019,ITM-03,Weekday,113,A,10.0
2025-03-31,North_01,CLIENT-002,ITM-03,Weekday,102,A,10.0
2025-01-22,North_01,CLIENT-004,ITM-01,Weekday,28,A,1.0
2025-04-01,Central_01,CLIENT-024,ITM-04,Weekday,137,A,1.0
2025-01-24,Central_01,CLIENT-021,ITM-10,Weekday,85,A,1.0
2025-09-23,Central_01,CLIENT-025,ITM-03,Weekday,27,A,2.0
2025-04-01,Central_01,CLIENT-021,ITM-03,Weekday,77,B,3.0
2025-12-12,North_02,CLIENT-009,ITM-01,Weekday,31,A,2.0
2025-07-14,North_01,CLIENT-006,ITM-02,Weekday,93,A,1.0
2025-09-30,North_01,CLIENT-004,ITM-02,Weekday,34,A,0.5
2025-07-23,Central_01,CLIENT-023,ITM-08,Weekday,33,A,1.0
2025-01-16,North_02,CLIENT-009,ITM-09,Weekday,21,A,1.0
2025-12-15,East_01,CLIENT-026,ITM-01,Weekday,26,A,1.0
2025-07-09,South_01,CLIENT-015,ITM-10,Weekday,137,A,1.0
2025-01-09,North_01,CLIENT-001,ITM-03,Weekday,86,A,8.0
2025-03-19,North_01,CLIENT-004,ITM-08,Weekday,26,A,1.0
2025-06-09,North_02,CLIENT-008,ITM-02,Weekday,87,A,1.0
2025-01-31,South_01,CLIENT-014,ITM-07,Weekday,109,A,1.0
2025-02-06,South_01,CLIENT-016,ITM-03,Weekday,76,A,8.0
2025-10-30,Central_01,CLIENT-022,ITM-01,Weekday,41,A,2.0
2025-05-08,North_01,CLIENT-006,ITM-02,Weekday,85,A,1.0
2025-05-06,North_01,CLIENT-003,ITM-09,Weekday,77,A,1.0
2025-05-27,Central_01,CLIENT-021,ITM-10,Weekday,83,A,1.0
2025-07-17,North_02,CLIENT-011,ITM-03,Weekday,77,A,7.0
2025-12-31,South_01,CLIENT-016,ITM-01,Weekday,68,A,4.0
2025-01-13,East_01,CLIENT-030,ITM-04,Weekday,127,A,1.0
2025-10-03,East_01,CLIENT-029,ITM-03,Weekday,20,A,1.0
2025-09-01,East_01,CLIENT-028,ITM-01,Weekday,44,A,3.0
2025-05-28,Central_01,CLIENT-021,ITM-10,Weekday,76,A,1.0
2025-09-02,North_01,CLIENT-004,ITM-08,Weekday,38,A,1.0
2025-11-26,East_01,CLIENT-032,ITM-01,Weekday,32,A,1.0
2025-07-14,South_01,CLIENT-014,ITM-03,Weekday,120,A,10.0
2025-06-05,South_01,CLIENT-017,ITM-03,Weekday,91,A,9.0
2025-05-06,North_02,CLIENT-011,ITM-02,Weekday,71,A,0.5
2025-12-09,Central_01,CLIENT-021,ITM-01,Weekday,73,A,3.0
2025-03-28,North_01,CLIENT-001,ITM-01,Weekday,78,A,4.0
2025-01-21,Central_01,CLIENT-024,ITM-02,Weekday,118,A,1.0
2025-09-03,South_01,CLIENT-019,ITM-09,Weekday,105,A,1.0
2025-02-23,North_01,CLIENT-006,ITM-03,Weekend,11,A,1.0
2025-12-31,South_01,CLIENT-017,ITM-02,Weekday,105,B,0.5
2025-06-12,North_01,CLIENT-002,ITM-02,Weekday,104,A,1.5
2025-09-09,North_01,CLIENT-001,ITM-08,Weekday,73,A,1.0
2025-08-12,South_01,CLIENT-014,ITM-01,Weekday,109,A,6.0
2025-11-16,South_01,CLIENT-019,ITM-01,Weekend,16,A,1.0
2025-07-01,South_01,CLIENT-014,ITM-01,Weekday,112,A,6.0
2025-01-26,North_02,CLIENT-008,ITM-01,Republic Day,12,A,1.0
2025-04-02,Central_01,CLIENT-024,ITM-08,Weekday,130,A,1.0
2025-04-15,South_01,CLIENT-017,ITM-03,Weekday,96,A,10.0
2025-12-04,North_01,CLIENT-006,ITM-03,Weekday,84,A,8.0
2025-07-17,North_01,CLIENT-002,ITM-03,Weekday,101,A,11.0
2025-09-14,North_02,CLIENT-011,ITM-02,Weekday,76,A,1.0
2025-10-17,East_01,CLIENT-030,ITM-01,Weekday,109,A,5.0
2025-12-11,Central_01,CLIENT-025,ITM-03,Weekday,35,A,3.0
2025-08-26,North_01,CLIENT-006,ITM-03,Weekday,82,A,7.0
2025-08-27,East_01,CLIENT-027,ITM-02,Weekday,40,A,0.5
2025-01-18,North_01,CLIENT-001,ITM-01,Weekday,78,A,5.0
2025-09-15,Central_01,CLIENT-021,ITM-02,Weekday,74,A,0.5
2025-04-02,South_01,CLIENT-015,ITM-02,Weekday,125,A,1.5
2025-07-17,North_02,CLIENT-010,ITM-03,Weekday,125,A,16.0
2025-08-29,North_02,CLIENT-012,ITM-03,Weekday,84,A,9.0
2025-11-14,North_02,CLIENT-007,ITM-04,Weekday,80,A,1.0
2025-09-29,Central_01,CLIENT-022,ITM-01,Weekday,37,A,2.0
2025-12-11,North_02,CLIENT-010,ITM-09,Weekday,113,A,1.0
2025-01-16,South_01,CLIENT-017,ITM-03,Weekday,86,A,9.0
2025-10-13,South_01,CLIENT-019,ITM-04,Weekday,97,A,1.0
2025-09-30,North_02,CLIENT-011,ITM-03,Weekday,82,A,7.0
2025-06-11,North_02,CLIENT-007,ITM-03,Weekday,80,A,8.0
2025-01-07,East_01,CLIENT-028,ITM-08,Weekday,25,A,1.0
2025-01-16,East_01,CLIENT-028,ITM-03,Weekday,24,A,2.0
2025-06-14,North_01,CLIENT-002,ITM-01,Weekend,13,A,1.0
2025-09-18,North_01,CLIENT-002,ITM-04,Weekday,108,A,1.0
2025-11-25,South_01,CLIENT-016,ITM-01,Weekday,70,A,3.0
2025-11-13,Central_01,CLIENT-022,ITM-08,Weekday,42,A,1.0
2025-10-15,East_01,CLIENT-030,ITM-10,Weekday,121,A,1.0
2025-07-07,East_01,CLIENT-031,ITM-04,Weekday,20,A,1.0
2025-03-25,East_01,CLIENT-030,ITM-02,Weekday,110,A,1.0
2025-12-11,North_02,CLIENT-007,ITM-02,Weekday,73,A,1.0
2025-01-16,North_02,CLIENT-008,ITM-10,Weekday,66,A,1.0
2025-04-28,North_02,CLIENT-012,ITM-04,Weekday,85,A,1.0
2025-11-24,North_02,CLIENT-013,ITM-02,Weekday,29,A,0.5
2025-07-14,South_01,CLIENT-015,ITM-01,Weekday,131,A,8.0
2025-05-22,North_01,CLIENT-006,ITM-02,Weekday,92,A,1.0
2025-11-22,North_02,CLIENT-010,ITM-03,Weekday,124,A,11.0
2025-07-25,East_01,CLIENT-029,ITM-03,Weekday,22,A,2.0
2025-09-10,North_02,CLIENT-009,ITM-03,Weekday,21,A,2.0
2025-07-31,North_01,CLIENT-006,ITM-03,Weekday,94,A,7.0
2025-06-09,East_01,CLIENT-027,ITM-03,Weekday,40,A,5.0
2025-08-30,South_01,CLIENT-015,ITM-09,Weekday,134,A,1.0
2025-08-28,East_01,CLIENT-031,ITM-03,Weekday,22,A,2.0
2025-12-09,North_01,CLIENT-005,ITM-03,Weekday,90,A,9.0
2025-11-14,Central_01,CLIENT-025,ITM-09,Weekday,38,A,1.0
2025-10-27,North_02,CLIENT-010,ITM-08,Weekday,126,A,1.0
2025-07-22,East_01,CLIENT-028,ITM-03,Weekday,42,A,4.0
2025-05-12,North_01,CLIENT-003,ITM-02,Weekday,81,A,0.5
2025-07-04,Central_01,CLIENT-021,ITM-02,Weekday,84,A,1.0
2025-11-21,East_01,CLIENT-026,ITM-03,Weekday,25,A,3.0
2025-10-15,East_01,CLIENT-029,ITM-01,Weekday,19,A,1.0
2025-01-02,South_01,CLIENT-019,ITM-03,Weekday,110,A,12.0
2025-07-09,North_01,CLIENT-003,ITM-02,Weekday,74,A,0.5
2025-06-06,South_01,CLIENT-019,ITM-10,Weekday,97,A,1.0
2025-01-10,South_01,CLIENT-019,ITM-03,Weekday,99,A,10.0
2025-09-02,East_01,CLIENT-029,ITM-04,Weekday,20,A,1.0
2025-12-22,East_01,CLIENT-030,ITM-01,Weekday,113,A,6.0
2025-06-11,Central_01,CLIENT-020,ITM-01,Weekday,23,A,1.0
2025-05-23,North_01,CLIENT-002,ITM-01,Weekday,114,A,6.0
